# max_attributes; 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P170
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; dm_PCA(copy=True, iterated_power='auto', n_components=3, random_state=None, svd_solver='auto', tol=0.0, whiten=False)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P170;0;1;2
29.0;203.06372949779723;-11.987955818562039;2.056244666964164
37.0;217.95572856047337;-19.502319702871358;-8.21786824841631
32.0;232.6196859463829;-28.735603297913748;-25.035078326280743
43.0;251.07962289700342;-28.354356247214437;10.853349879976415
30.0;236.9874192263774;-18.168696981979632;-18.96054022443082
27.0;229.38375305428517;-14.477120179449484;-29.174145771736825
28.0;245.69545184903768;-26.007673592914056;-10.980190703073136
22.0;235.62657688266822;-20.158664121330535;41.545600109083274
37.0;251.4052806076451;-18.521479003421664;18.83363436872113
42.0;242.07550644759644;-15.12981713679612;4.424622692504157
32.0;252.4888155588766;-25.034295268976013;10.09107572176505
36.0;236.86036748729754;-16.32512171718596;-35.66205817391009
31.0;248.67702800875813;-14.517920776865173;2.459966026116063
34.0;243.24502681817137;-16.984002907450787;6.652886594849286
28.0;250.6728442496681;-13.948949362497888;3.077634261889852
48.0;260.79597050583465;-8.703545356062836;-3.4573836236690805
35.0;263.5384901858361;-15.58161983659279;-10.130583821543478
39.0;249.4364550727663;4.237863502601678;-41.10643576360093
34.0;255.08901029370082;-7.229552467197216;45.09806116891291
34.0;238.824798135226;2.6729186409427874;-27.68384952452261
37.0;250.97315004226905;10.6442374532985;-20.304174756856856
36.0;235.51357199049139;10.419831016990473;1.8833576283804812
37.0;240.81930983525513;22.69742011307968;-13.127177063785046
31.0;230.18000618110943;45.61098144275863;2.263230573564328
40.0;221.79916923723235;91.4429607021012;11.914909422637054
14.0;142.1231452084739;108.03930515233894;-13.101879931462076
22.0;109.78552221257259;-18.143475928875333;-0.7375865521958748
26.0;120.74915519217488;-22.791885447535208;-9.477935794503688
34.0;134.26315136957916;-18.959943897522535;-12.744781369495202
30.0;132.22760067825158;-16.83349119820504;7.752932802388812
36.0;145.89836222801512;-20.316684018306002;30.652017170886328
17.0;140.7856180885549;-17.753118765475193;16.38877743195006
31.0;152.08022466614153;-24.187232524690845;10.056177545378507
39.0;156.5517869004973;-21.07676704105278;23.038530887771934
28.0;159.16001752861422;-14.556429829940347;10.569689361350033
28.0;157.81543439930397;-20.484207907450983;-9.800515855044214
28.0;160.65096696782615;-23.356604662903308;-5.3959148753200585
32.0;161.79259337094228;-7.661104242667386;-15.813940075097301
52.0;172.90095876434296;-23.104298997589932;8.25421888182171
33.0;157.6498960448997;-11.10742828205119;1.6662837769474474
30.0;167.9373962740205;-10.430247671916627;-19.899737197775963
40.0;170.6047393817892;-9.277696062849898;-6.438639404066496
34.0;178.51653848729993;-3.118758913744556;-15.341835982702918
25.0;173.34905254168575;-0.16591025937187634;-19.721070971650335
25.0;175.9250204945522;-5.69321272236687;8.026699298576156
33.0;182.59581641911294;-10.450208221348554;21.758447548728242
39.0;189.67716844962914;-2.374768552352807;30.136769130776027
49.0;184.19709111620395;8.605373609921042;18.55546159529674
39.0;179.64713394073945;11.61501880771124;-9.317126372661814
35.0;176.06547330813004;37.174272454666024;13.890467353227287
21.0;160.66557652871575;68.84261257527706;3.335306960109406
32.0;126.01967267410637;126.31189478987463;-0.7932743030211069
14.0;-7.576035193753795;-25.74438293150582;1.2102152092088907
52.0;451.5332264919658;71.87349636056905;16.54645479729606
0.39;-206.31226514572907;-0.12178427048852332;-0.08761276139134201
0.61;-205.88962694417074;-0.40888509547645185;-0.4430899608818148
0.47;-205.38583576302918;-0.58725403067649;-1.1793655300723453
0.76;-204.84319097654142;-0.48437923461764665;0.2782200023675989
0.42;-205.1835308662649;-0.12390168114497362;-0.8236000108858231
0.34;-205.39053311038546;0.08520978862078216;-1.444143630137175
0.37;-204.86942054601857;-0.351992155586206;-0.4297231918352532
0.21;-205.2315556607091;-0.14832544750839868;1.5091203452207045
0.61;-204.794523637979;-0.11202960922290703;0.6325853700688141
0.74;-205.0376856879223;-0.031059872323410943;0.09066481749957991
0.47;-204.72738847793667;-0.3749451054011098;0.25643940873604576
0.58;-205.04126987880912;0.017495611645705126;-1.6367936848776607
0.45;-204.832741588214;0.1271630699618359;0.10879264011447715
0.53;-205.04257899635303;0.015870641943043193;0.19363432721613602
0.37;-204.72774093138185;0.31647224824452785;0.06976179754842189
0.89;-204.41392275520448;0.3899897111343788;-0.13670357588529655
0.55;-204.3619337360688;0.013624923773743084;-0.5456981992410845
0.66;-204.75826580453037;0.8364691622912638;-1.6645447164043066
0.53;-204.61304462926788;0.548698959857405;1.6997338177834342
0.53;-205.1495379408162;0.7736218727908679;-1.2651895352573008
0.61;-204.8165295406562;0.934861289987911;-0.7622577183998578
0.58;-205.19276356557776;1.2294822934649636;0.065856928124076
0.61;-204.9911549924731;1.763447636017136;-0.6144891459472973
0.45;-205.26168829597466;2.720905473142845;0.14186322028825882
0.68;-205.26855201872638;4.709103558943786;0.7398563638775272
0.0;-207.72911485324045;5.33894709152085;-0.24693482226909885
0.21;-209.63600612934673;-0.6707003197534985;0.0664370265333642
0.32;-209.17575056924247;-0.8153930174072094;-0.492613922830237
0.53;-208.80120325507983;-0.757096465302849;-0.6043547787767286
0.42;-208.88799019855603;-0.5781674801299899;0.1933717519283998
0.58;-208.4130055922768;-0.6198022559430889;1.1172369450635296
0.08;-208.53673445652458;-0.4485826054439082;0.6899114716180513
0.45;-208.21863454427347;-0.6742830243196694;0.3706620512453779
0.66;-208.0385938267848;-0.5050570364568047;0.9107614302077225
0.37;-207.86817653397708;-0.24360800941156985;0.4440981930249661
0.37;-207.8491248216877;-0.4406776214808814;-0.3304210259069303
0.37;-207.8851677492616;-0.6083266826645134;-0.1859689998172532
0.47;-207.78674963711777;-0.005489477247607233;-0.6042400562401382
1.0;-207.47396887512048;-0.3606405851566014;0.33391164401683504
0.5;-207.9919183477124;-0.1596152691243967;0.11584686555224208
0.42;-207.64325272918532;0.01123320602480156;-0.831365421627361
0.68;-207.55708594999822;0.019096149905560234;-0.2890956157895556
0.53;-207.29444699200573;0.3078402466633131;-0.5322028218285069
0.29;-207.4366864135234;0.3861440123157972;-0.6649644278093624
0.29;-207.3113944216557;0.33603837141419923;0.40725221906105974
0.5;-207.09610738274444;0.1959006413420379;0.9444011369486774
0.66;-206.89491832034398;0.6017449761993137;1.4145155233409574
0.92;-207.0247257619057;1.0077288150313497;0.9251476466754273
0.66;-207.12579002513237;1.1115680112318937;-0.2037163092930012
0.55;-207.04763617943027;2.460500362355542;0.7623643466060727
0.18;-207.38396240604374;3.7175369689768023;0.44601610439975015
0.47;-208.15364564323593;6.42366649036135;0.5213282880827071
